Assumption,Most probable total value (tCO2e/collaborator),Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,var,variable_description
1,4.285714285714286,0.0017718367346938738,0.0014583333333333265,0.002573076923076919,0.001421428571428569,0.0022562222222222237,0.0051346457908644704,66,
2,14.285714285714286,0.0017904081632653225,0.0016429166666666651,0.001252749999999997,0.002082380952380952,0.0010664583333333385,0.0026288075884463432,66,
0,5.918367346938775,0.0018557142857142837,0.0015706249999999967,0.0016052500000000014,0.0019076190476190595,0.0015132608695652492,0.0026982062656811566,67,
1,4.8979591836734695,0.0014863265306122458,0.0013037499999999879,0.00129846153846155,0.0013252380952380976,0.0014404444444444636,0.0025297514718985313,67,
2,16.428571428571427,0.0018267346938775546,0.0015164583333333408,0.0035467500000000178,0.008509047619047624,0.001415625000000036,0.0030940604883240297,67,
0,4.795918367346939,0.0017863265306122488,0.0016064583333333278,0.0033942499999999967,0.012273333333333322,0.001968666666666674,0.0036600906200455452,68,
1,3.979591836734694,0.0016742857142857254,0.0015958333333333425,0.0019940000000000005,0.01497809523809527,0.001447777777777775,0.0021867689235882653,68,
2,13.36734693877551,0.0016777551020408085,0.0017972916666666751,0.0031712500000000013,0.008292380952380943,0.0012175000000000317,0.0035298861531050463,68,
0,6.326530612244898,0.0017475510204081795,0.0016433333333333393,0.0016497500000000026,0.0014204761904761994,0.0017771739130434195,0.003763744240729262,69,
1,4.489795918367347,0.0014530612244897916,0.0013081250000000003,0.001445750000000009,0.0011823809523809417,0.0010557777777777727,0.0016657630986751876,69,
2,14.081632653061224,0.0019138775510204162,0.0014593749999999965,0.0030082500000000005,0.008219047619047617,0.0012799999999999682,0.00327123110692382,69,
0,6.836734693877551,0.001402040816326537,0.0016158333333333348,0.0029070000000000007,0.01247047619047619,0.0015389130434782722,0.003518368684263557,70,
1,4.081632653061225,0.0014993877551020439,0.0012618749999999783,0.002251794871794893,0.0014628571428571466,0.002122222222222215,0.004477168229425562,70,
2,16.224489795918366,0.0017232653061224482,0.0017318749999999973,0.002065999999999986,0.001979047619047638,0.0015670833333333118,0.0039912701034267905,70,
0,5.510204081632653,0.0013963265306122428,0.0016750000000000087,0.002449999999999984,0.012372380952380954,0.001300217391304375,0.0021000156632693663,71,
1,3.877551020408163,0.0013216326530612066,0.0016081249999999891,0.0017041025641025753,0.0014076190476190555,0.0016691111111110874,0.003080043601169407,71,
2,18.26530612244898,0.0017479591836734654,0.0017891666666666715,0.0028047499999999835,0.008063333333333351,0.001244791666666624,0.003108559843638131,71,
0,7.244897959183674,0.0014877551020408128,0.001818750000000001,0.0028487499999999984,0.012137619047619072,0.0016058695652173736,0.0028787592957369994,72,
1,3.36734693877551,0.001061836734693892,0.0015974999999999948,0.00233025,0.0015733333333333229,0.0021940000000000475,0.004698892323211573,72,
2,15.10204081632653,0.001670816326530618,0.0017160416666666678,0.0015882500000000098,0.001599047619047619,0.001040416666666661,0.0028210878113251294,72,
0,7.653061224489796,0.002145510204081634,0.0017241666666666644,0.002862000000000014,0.011814761904761899,0.0013971739130434462,0.002560951007028114,73,
1,3.36734693877551,0.0015885714285714238,0.0014358333333333376,0.0015461538461538382,0.0018395238095238148,0.0016953333333333438,0.0027145697296956264,73,
2,16.836734693877553,0.0019351020408163275,0.0017085416666666766,0.003398249999999997,0.007943333333333316,0.0014162499999999811,0.0025945244054239244,73,
0,6.122448979591836,0.0017785714285714212,0.001669791666666676,0.002953250000000007,0.011708571428571412,0.0012621739130434786,0.0026156377462570645,74,
1,4.081632653061225,0.0014830612244897893,0.0013081249999999968,0.0023110256410256353,0.01459333333333335,0.001269333333333397,0.002579794038877133,74,
2,15.612244897959183,0.0016669387755102183,0.0018110416666666726,0.0015865000000000046,0.0020885714285714197,0.0009661224489795627,0.00206755627132054,74,
0,6.836734693877551,0.0017293877551020477,0.002067916666666661,0.003354999999999999,0.011687619047619072,0.001885869565217428,0.003544789765277603,75,
1,3.877551020408163,0.0016718367346938692,0.001585833333333336,0.0023674358974359044,0.0014495238095238053,0.002171333333333361,0.00413021755354038,75,
2,13.46938775510204,0.0016791836734693626,0.0015747916666666642,0.0018304999999999786,0.0013095238095238173,0.001368333333333292,0.003519737589911317,75,
0,6.938775510204081,0.001506122448979586,0.0016483333333333246,0.0028997500000000156,0.012155238095238097,0.0017789130434782913,0.0035452995706396597,76,
1,3.877551020408163,0.0015783673469387768,0.0015439583333333336,0.0031351282051282213,0.014661428571428553,0.0020882222222221923,0.004397684613572953,76,
2,16.428571428571427,0.0018608163265306198,0.0019008333333333238,0.0029170000000000055,0.007798095238095222,0.0009558333333333892,0.00239963054809641,76,
0,5.3061224489795915,0.00154591836734694,0.001546666666666666,0.0024547499999999912,0.012145714285714286,0.0011915217391304238,0.0026281358310835294,77,
1,3.4693877551020407,0.0015120408163265494,0.0016358333333333374,0.0022605128205128375,0.014514285714285705,0.0014095555555555578,0.0024012737016897096,77,
2,18.06122448979592,0.0018663265306122314,0.001370833333333334,0.0028585000000000034,0.007640952380952358,0.0011595918367347142,0.0030220279404303664,77,
0,5.204081632653061,0.0017208163265306294,0.0014877083333333316,0.001529500000000018,0.0015247619047619074,0.0012639130434783184,0.002769041198466727,78,
1,3.673469387755102,0.0015275510204081617,0.0015600000000000058,0.0013215384615384647,0.0017238095238095213,0.0014528888888889007,0.00275748704843163,78,
2,15.408163265306122,0.0015330612244897936,0.0017235416666666614,0.0018870000000000102,0.0012890476190476354,0.0012775000000000416,0.002307223555543055,78,
0,6.530612244897959,0.0016306122448979628,0.001561458333333315,0.0029440000000000056,0.012724285714285704,0.001625652173913049,0.0035633273454173174,79,
1,3.36734693877551,0.0014755102040816287,0.0013868750000000166,0.0022933333333333417,0.0014504761904761926,0.0020964444444443787,0.004770271807765281,79,
2,15.816326530612244,0.0016102040816326582,0.0016631250000000003,0.0030187500000000054,0.008196666666666682,0.001274285714285703,0.003428577328283751,79,
0,6.73469387755102,0.0018771428571428478,0.0012737499999999936,0.0026629999999999974,0.012080952380952388,0.001558260869565207,0.002575777212483762,80,
1,4.183673469387755,0.001495918367346948,0.0012952083333333368,0.00247512820512821,0.014951428571428574,0.0016146666666666865,0.0028877589547352408,80,
2,14.591836734693878,0.0017342857142857268,0.0015583333333333178,0.003236249999999996,0.008075238095238094,0.001120208333333362,0.0028194341239658255,80,
0,6.63265306122449,0.001605306122448976,0.0016102083333333257,0.0018360000000000054,0.0013842857142857357,0.0017323913043478204,0.003183256820292771,81,
1,3.36734693877551,0.0015251020408163273,0.001346041666666661,0.0019607500000000284,0.014445238095238101,0.0015780000000000208,0.0022338254870550196,81,
2,13.673469387755102,0.001922448979591834,0.001857500000000006,0.001415499999999991,0.002019999999999994,0.0012120833333333463,0.0026801488241639947,81,
0,5.612244897959184,0.00175163265306123,0.001134583333333337,0.0024654999999999825,0.011960000000000021,0.0010663043478261521,0.0018730647820126782,82,
1,3.7755102040816326,0.0013434693877550977,0.001630416666666662,0.002118461538461542,0.0014790476190475982,0.0017468888888888898,0.003833715886253582,82,
2,17.244897959183675,0.0018357142857142981,0.0014950000000000044,0.003123999999999999,0.008984285714285703,0.0013125000000000265,0.003075865513362559,82,
0,6.73469387755102,0.0013828571428571256,0.0015550000000000123,0.0032279999999999835,0.011701904761904766,0.0016704444444444366,0.003762400921465073,83,
1,3.673469387755102,0.0015177551020408076,0.0013316666666666744,0.0022537499999999862,0.014458571428571447,0.0012511111111110818,0.001623298938869415,83,
2,15.0,0.0017051020408163319,0.0017216666666666793,0.0031412500000000025,0.007797619047619036,0.0009374999999999814,0.002295195181176355,83,
0,6.63265306122449,0.001425918367346938,0.0016622916666666602,0.0029712499999999995,0.011627619047619078,0.0016391111111110888,0.003471648836486654,84,
1,3.877551020408163,0.0015165306122448914,0.0013145833333333332,0.0030285000000000056,0.014690476190476214,0.0017660000000000286,0.00413927398747264,84,
2,14.183673469387756,0.0017255102040816385,0.001456250000000005,0.0017645000000000195,0.001900476190476172,0.001073541666666705,0.0027323121106638047,84,
0,8.061224489795919,0.001656530612244891,0.0017179166666666662,0.0013027500000000031,0.001469047619047632,0.0016065217391304423,0.0026284770370427007,85,
1,4.795918367346939,0.001152040816326529,0.0013872916666666662,0.0026520512820512668,0.0146647619047619,0.0016173333333333346,0.0031053461171002884,85,
2,15.612244897959183,0.001393469387755101,0.0015016666666666765,0.0031400000000000004,0.008032857142857142,0.0009829166666666161,0.0020754709047261567,85,
0,7.346938775510204,0.0018646938775510303,0.001395208333333334,0.0016357500000000018,0.0013128571428571523,0.001670434782608672,0.0037674142846136644,86,
1,3.2653061224489797,0.0017606122448979608,0.001588333333333327,0.0021223076923076894,0.014432380952380943,0.0015902222222222034,0.00356841028283681,86,
2,16.122448979591837,0.0016234693877551056,0.0017620833333333353,0.002791999999999991,0.007756666666666662,0.0011254166666666288,0.00267843005158923,86,
0,7.346938775510204,0.0015157142857142925,0.0014077083333333407,0.002396749999999994,0.012073809523809534,0.001221555555555617,0.002466913039839738,87,
1,3.4693877551020407,0.0013489795918367401,0.0015743750000000018,0.002368000000000008,0.001942857142857139,0.001979777777777802,0.004136614521919451,87,
2,17.857142857142858,0.001909387755102046,0.001573958333333323,0.0028735000000000128,0.008170476190476176,0.0011573469387755645,0.002212193221526407,87,
0,6.020408163265306,0.0016157142857142778,0.001633124999999983,0.0032230000000000015,0.012035238095238095,0.0016660869565217234,0.0038404346469859594,88,
1,3.979591836734694,0.0015385714285714297,0.0013799999999999958,0.0022487179487179526,0.014898571428571449,0.0011820000000000092,0.001984646632468995,88,
2,15.204081632653061,0.0019132653061224416,0.0019681250000000163,0.0017590000000000058,0.0016785714285714208,0.0014106122448979694,0.003040562675351981,88,
0,5.714285714285714,0.0015532653061224413,0.0018022916666666638,0.0015167500000000081,0.00155857142857144,0.0014465217391304583,0.002534799526959569,89,
1,4.795918367346939,0.001498571428571433,0.0016737499999999923,0.001873076923076919,0.014294285714285733,0.0016184444444444536,0.0030290283740336404,89,
2,17.448979591836736,0.0014028571428571462,0.0016941666666666702,0.0021560000000000004,0.0016447619047619253,0.00157812500000001,0.003987132506261037,89,
0,7.142857142857143,0.0013683673469387812,0.0018037499999999987,0.00257725000000001,0.012081428571428576,0.001759347826086949,0.003286974390777492,90,
1,4.387755102040816,0.0013861224489795999,0.0015291666666666763,0.0030957499999999844,0.015200476190476174,0.0019313333333333793,0.004219814806404337,90,
2,15.918367346938776,0.0016479591836734645,0.0017070833333333337,0.0033347499999999896,0.008164761904761886,0.0011781249999999906,0.003011547493725696,90,
0,4.489795918367347,0.001678367346938776,0.0015091666666666702,0.002887000000000012,0.012460952380952387,0.001581333333333293,0.003461233144417656,91,
1,4.795918367346939,0.0015059183673469386,0.0018952083333333078,0.003038461538461534,0.014700476190476187,0.002098444444444455,0.004830461921574405,91,
2,17.551020408163264,0.0017512244897959245,0.0016895833333333311,0.0014395000000000096,0.0013733333333333098,0.0009075510204081998,0.0021649102345330192,91,
0,6.73469387755102,0.001408979591836728,0.0015516666666666571,0.0015044999999999909,0.0017319047619047715,0.001294782608695644,0.0026911291652850894,92,
1,3.5714285714285716,0.0014157142857142866,0.0012941666666666865,0.0035271794871794904,0.014569523809523824,0.002140888888888915,0.005076686013192298,92,
2,15.816326530612244,0.0019177551020408067,0.0014508333333333283,0.0028374999999999963,0.008107142857142879,0.0009706122448979314,0.002202529137591491,92,
0,6.73469387755102,0.0016063265306122336,0.0017441666666666647,0.0021117499999999964,0.001820476190476214,0.0014908695652173694,0.0031851635470821465,93,
1,5.3061224489795915,0.0012838775510204041,0.0013972916666666647,0.0032428205128205126,0.014909047619047624,0.002210444444444426,0.004866770722363896,93,
2,16.020408163265305,0.001662653061224485,0.0017293750000000017,0.0030230000000000075,0.00805714285714286,0.0009924489795918661,0.0023718726555671792,93,
0,7.142857142857143,0.0016830612244898182,0.0013766666666666823,0.0015857500000000034,0.0018109523809523873,0.0016267391304348206,0.0033316097510267006,94,
1,4.285714285714286,0.0013236734693877388,0.0014760416666666706,0.0023429999999999987,0.0009838095238095326,0.002019777777777761,0.0042916139985116515,94,
2,20.20408163265306,0.0019130612244898009,0.0017606250000000029,0.0019152499999999981,0.001382380952380967,0.00114346938775511,0.0029915902114292362,94,
0,5.204081632653061,0.0016720408163265405,0.001328333333333341,0.0014297500000000085,0.0013652380952380986,0.0012621739130434686,0.002292099305018507,95,
1,4.183673469387755,0.0017116326530612308,0.0013329166666666663,0.0035853846153846257,0.014825714285714294,0.001971111111111127,0.00446413613036745,95,
2,15.10204081632653,0.001524489795918371,0.0016729166666666594,0.0031429999999999987,0.008248571428571428,0.0012385416666666489,0.003479307221176562,95,
0,5.1020408163265305,0.0017167346938775632,0.0015708333333333245,0.0029224999999999824,0.012448095238095237,0.000957173913043514,0.002465835341607906,96,
1,4.387755102040816,0.0013589795918367395,0.0013406250000000074,0.0013946153846153809,0.0015480952380952367,0.0013286666666666616,0.0023454974037263325,96,
2,16.224489795918366,0.0017338775510204049,0.0016006249999999875,0.0018260000000000025,0.0018466666666666657,0.0013495833333332999,0.002830047476397868,96,
0,4.591836734693878,0.001838775510204085,0.0014368749999999937,0.0032030000000000066,0.011565714285714308,0.0013915217391304092,0.0029028464858738812,97,
1,4.285714285714286,0.0015461224489796011,0.0013675000000000087,0.0019882051282051247,0.01449476190476189,0.0016220000000000394,0.002738475098201144,97,
2,13.26530612244898,0.001809183673469388,0.0013025000000000096,0.0020092499999999985,0.001878571428571429,0.001329387755102043,0.0035577997046732676,97,
0,5.918367346938775,0.0017534693877551,0.0018654166666666739,0.0026777500000000043,0.01210714285714288,0.0014475555555556001,0.003100820702203581,98,
1,3.673469387755102,0.0015653061224489646,0.001539791666666664,0.0022369230769230765,0.014776666666666636,0.0014564444444444213,0.0023343814986373176,98,
2,15.714285714285714,0.0016108163265306044,0.0016889583333333374,0.001767249999999982,0.0015799999999999835,0.001218541666666622,0.0031099475570045233,98,
0,8.061224489795919,0.0013385714285714158,0.0014358333333333248,0.0020964999999999864,0.0012738095238095087,0.001473695652173919,0.003217438810028066,99,
1,4.183673469387755,0.0016610204081632634,0.0016189583333333299,0.0015087179487179505,0.0014947619047619074,0.0017077777777777929,0.0029489064491323744,99,
2,15.0,0.0016926530612244868,0.0015270833333333293,0.0031730000000000104,0.008090476190476193,0.001285510204081628,0.00305693618955275,99,
0,6.224489795918367,0.001741224489795934,0.001323750000000009,0.0029424999999999916,0.01152761904761906,0.0018010869565217424,0.0047667228080228745,100,
1,4.489795918367347,0.0012985714285714215,0.001265833333333333,0.003343333333333345,0.014452857142857142,0.0019222222222222381,0.004647439408225932,100,
2,18.46938775510204,0.0016367346938775448,0.0016618749999999967,0.0017767500000000012,0.0017047619047619127,0.0015708333333333345,0.003646471736261964,100,
0,5.510204081632653,0.0014248979591836716,0.0017820833333333289,0.002736250000000015,0.011825714285714281,0.0013328888888888928,0.002496503490641386,101,
1,3.673469387755102,0.0013557142857142826,0.0014241666666666684,0.0024097435897435836,0.0015980952380952374,0.002042888888888907,0.004671339750403078,101,
2,16.428571428571427,0.001786122448979608,0.0017025000000000015,0.003191999999999991,0.008444285714285717,0.0013946938775510312,0.0028308065030575196,101,
0,6.530612244897959,0.0016677551020408228,0.0016610416666666798,0.00301550000000001,0.011607619047619061,0.001406086956521716,0.00259385607747362,102,
1,4.489795918367347,0.0013863265306122434,0.0015249999999999893,0.003026749999999978,0.014918095238095234,0.0020188888888888847,0.004487889844512059,102,
2,13.775510204081632,0.0016708163265306138,0.0019135416666666721,0.0016237499999999885,0.0018752380952381058,0.001197959183673441,0.002880206145029142,102,
0,5.3061224489795915,0.0017534693877550986,0.0013962500000000062,0.0026962500000000016,0.012266666666666677,0.0011221739130435047,0.002436827893145425,103,
1,3.163265306122449,0.0015391836734693874,0.001487083333333323,0.001181249999999988,0.001961428571428573,0.0014666666666666183,0.0020273913985335555,103,
2,18.163265306122447,0.0017706122448979587,0.0016677083333333312,0.0028744999999999903,0.007669999999999992,0.0013352083333333074,0.0031214216077290733,103,
0,5.0,0.001608979591836739,0.001535624999999993,0.0013277499999999986,0.0015061904761904878,0.0014576086956522003,0.003300750186855838,104,
1,3.7755102040816326,0.0015228571428571366,0.001472500000000005,0.002568461538461543,0.0019561904761905063,0.002090000000000022,0.004209297521231668,104,
2,17.857142857142858,0.001418571428571435,0.0016299999999999995,0.003567749999999998,0.008302857142857148,0.0012502040816326186,0.0027365278215356814,104,
0,5.816326530612245,0.0015461224489796105,0.0018166666666666702,0.0027355000000000114,0.01261142857142856,0.0015852173913043868,0.002846505192130744,105,
1,3.673469387755102,0.0012734693877551131,0.0018427083333333292,0.001282750000000017,0.001864285714285704,0.0014797777777777977,0.0027084895035428044,105,
2,16.020408163265305,0.0021234693877550948,0.0018997916666666597,0.003164499999999997,0.008647142857142857,0.0010441666666666978,0.0026511113845337437,105,
0,6.224489795918367,0.0015253061224489825,0.0016662499999999987,0.0018854999999999831,0.001456190476190472,0.0015802222222222107,0.003650905431431306,106,
1,4.081632653061225,0.0018369387755102007,0.001138958333333332,0.0021889743589743626,0.014428095238095245,0.0013648888888889152,0.0027827374747714734,106,
2,16.53061224489796,0.001749795918367341,0.0018289583333333422,0.00162575,0.0011809523809524001,0.0009472916666666177,0.001721505943011532,106,
0,6.428571428571429,0.001590408163265303,0.0016337499999999952,0.001663749999999991,0.0018385714285714058,0.0012871739130434936,0.002464360315503281,107,
1,4.591836734693878,0.0014785714285714385,0.0014162499999999835,0.002394615384615396,0.0011800000000000066,0.002251555555555551,0.0049619957174477465,107,
2,17.346938775510203,0.0015565306122448963,0.0014954166666666796,0.003407499999999993,0.008378571428571426,0.0012641666666666554,0.002912899408244886,107,
